ts	iface	rx_bytes	tx_bytes
1787880753.745764585	s10-eth1	309495	323248
1787880753.745764585	s10-eth2	312064	323373
1787880753.745764585	s10-eth3	312064	323150
1787880753.745764585	s10-eth4	312064	323248
1787880753.745764585	s1-eth1	22620511	18645403121
1787880753.745764585	s1-eth10	6360	12021
1787880753.745764585	s1-eth11	2265976785	29225
1787880753.745764585	s1-eth12	267136894	561935
1787880753.745764585	s1-eth13	32263310	290390
1787880753.745764585	s1-eth14	254803036	351220
1787880753.745764585	s1-eth15	1228398787	2052511
1787880753.745764585	s1-eth16	248857706	256857
1787880753.745764585	s1-eth17	101797936	1362319
1787880753.745764585	s1-eth18	218880992	12162
1787880753.745764585	s1-eth19	6032377653	169098
1787880753.745764585	s1-eth2	312134	741011403
1787880753.745764585	s1-eth20	325325945	1174140
1787880753.745764585	s1-eth21	326032107	1457235
1787880753.745764585	s1-eth22	26877925	184286
1787880753.745764585	s1-eth23	1303301154	463668
1787880753.745764585	s1-eth24	234972870	12835
1787880753.745764585	s1-eth25	95928949	1134194
1787880753.745764585	s1-eth26	309749321	1069087
1787880753.745764585	s1-eth27	1336618733	187377
1787880753.745764585	s1-eth28	5706	11484
1787880753.745764585	s1-eth29	31921286	437677
1787880753.745764585	s1-eth3	6519237409	4780096
1787880753.745764585	s1-eth30	5486379	112378
1787880753.745764585	s1-eth31	1300295511	454811
1787880753.745764585	s1-eth32	218882390	12078
1787880753.745764585	s1-eth33	30463909	442192
1787880753.745764585	s1-eth34	26031328	203104
1787880753.745764585	s1-eth4	261862565	446050
1787880753.745764585	s1-eth5	267275901	561621
1787880753.745764585	s1-eth6	245391644	187270
1787880753.745764585	s1-eth7	1416401105	1666594
1787880753.745764585	s1-eth8	326685387	1533250
1787880753.745764585	s1-eth9	79895831	1008382
1787880753.745764585	s2-eth1	7906464130	7674631684
1787880753.745764585	s2-eth10	277950919	729792
1787880753.745764585	s2-eth11	2356571591	2618960
1787880753.745764585	s2-eth12	52175267	877537
1787880753.745764585	s2-eth13	55575854	681798
1787880753.745764585	s2-eth14	16099467	12168
1787880753.745764585	s2-eth15	1191752272	1758262
1787880753.745764585	s2-eth16	312772230	1305026
1787880753.745764585	s2-eth17	319194810	1417667
1787880753.745764585	s2-eth18	248788317	544192
1787880753.745764585	s2-eth19	161583	3633158702
