ts	iface	rx_bytes	tx_bytes
1787881361.276613770	s10-eth1	312789	326664
1787881361.276613770	s10-eth2	315428	326789
1787881361.276613770	s10-eth3	315428	326566
1787881361.276613770	s10-eth4	315358	326664
1787881361.276613770	s1-eth1	31024142	23456058347
1787881361.276613770	s1-eth10	15994596	260692
1787881361.276613770	s1-eth11	2585730727	203195
1787881361.276613770	s1-eth12	269160298	601819
1787881361.276613770	s1-eth13	32263380	290390
1787881361.276613770	s1-eth14	262371066	498932
1787881361.276613770	s1-eth15	1541405858	2135592
1787881361.276613770	s1-eth16	282667812	855480
1787881361.276613770	s1-eth17	114647992	1630707
1787881361.276613770	s1-eth18	218880992	12162
1787881361.276613770	s1-eth19	7280191854	375911
1787881361.276613770	s1-eth2	315428	741014697
1787881361.276613770	s1-eth20	335058868	1334099
1787881361.276613770	s1-eth21	352376692	1901974
1787881361.276613770	s1-eth22	45718936	460206
1787881361.276613770	s1-eth23	1625571981	685960
1787881361.276613770	s1-eth24	252198276	314441
1787881361.276613770	s1-eth25	131100041	1713500
1787881361.276613770	s1-eth26	325178180	1322338
1787881361.276613770	s1-eth27	1675405012	631218
1787881361.276613770	s1-eth28	31663742	521448
1787881361.276613770	s1-eth29	41587764	623945
1787881361.276613770	s1-eth3	7762544927	4923145
1787881361.276613770	s1-eth30	25605772	455122
1787881361.276613770	s1-eth31	1610651612	486701
1787881361.276613770	s1-eth32	249900528	448672
1787881361.276613770	s1-eth33	62743657	976293
1787881361.276613770	s1-eth34	42113831	498095
1787881361.276613770	s1-eth4	273498667	654531
1787881361.276613770	s1-eth5	285837191	887179
1787881361.276613770	s1-eth6	266594026	559590
1787881361.276613770	s1-eth7	1738496759	1961489
1787881361.276613770	s1-eth8	330933007	1617594
1787881361.276613770	s1-eth9	91326156	1195242
1787881361.276613770	s2-eth1	10325011927	8805424917
1787881361.276613770	s2-eth10	281773010	803842
1787881361.276613770	s2-eth11	2665575439	2621611
1787881361.276613770	s2-eth12	54222703	931127
1787881361.276613770	s2-eth13	61034672	778196
1787881361.276613770	s2-eth14	31155269	255396
1787881361.276613770	s2-eth15	1503145854	1811707
1787881361.276613770	s2-eth16	326529534	1515969
1787881361.276613770	s2-eth17	331609552	1602385
1787881361.276613770	s2-eth18	248788317	544192
1787881361.276613770	s2-eth19	368396	4840230069
1787881361.276613770	s2-eth2	203015828	315428
1787881361.276613770	s2-eth20	1328373	173732897
1787881361.276613770	s2-eth21	1895033	186161044
1787881361.276613770	s2-eth22	453076	32582619
1787881361.276613770	s2-eth23	679076	1387197159
1787881361.276613770	s2-eth24	307194	85106032
1787881361.276613770	s2-eth25	1708993	117296442
1787881361.276613770	s2-eth26	1316009	156684620
1787881361.276613770	s2-eth27	623958	1438390190
1787881361.276613770	s2-eth28	514537	29750405
1787881361.276613770	s2-eth29	616708	40616666
1787881361.276613770	s2-eth3	1363755977	830605
1787881361.276613770	s2-eth30	447831	24419562
1787881361.276613770	s2-eth31	480159	1374523011
1787881361.276613770	s2-eth32	441172	91737566
1787881361.276613770	s2-eth33	971539	60586113
1787881361.276613770	s2-eth34	490625	28533556
1787881361.276613770	s2-eth4	250720606	288399
1787881361.276613770	s2-eth5	328498984	1591634
1787881361.276613770	s2-eth6	337341555	1668383
1787881361.276613770	s2-eth7	1643196642	346344
1787881361.276613770	s2-eth8	271660984	627721
1787881361.276613770	s2-eth9	265122844	519879
1787881361.276613770	s3-eth1	10556174927	9081842745
1787881361.276613770	s3-eth10	253389	15219737
1787881361.276613770	s3-eth11	195646	1449421152
1787881361.276613770	s3-eth12	594267	83861547
1787881361.276613770	s3-eth13	282729	17391600
1787881361.276613770	s3-eth14	491431	76080571
1787881361.276613770	s3-eth15	2130639	1295169563
1787881361.276613770	s3-eth16	849074	94201160
1787881361.276613770	s3-eth17	1627950	97511127
1787881361.276613770	s3-eth18	4572	47643555
1787881361.276613770	s3-eth19	1372136968	853859
1787881361.276613770	s3-eth2	315428	315358
1787881361.276613770	s3-eth20	286545873	768585
1787881361.276613770	s3-eth21	241896673	120820
1787881361.276613770	s3-eth22	316148114	1193525
1787881361.276613770	s3-eth23	1657885802	479329
1787881361.276613770	s3-eth24	291637577	1061590
1787881361.276613770	s3-eth25	345425893	1549344
1787881361.276613770	s3-eth26	277919749	597993
1787881361.276613770	s3-eth27	2613253964	561672
1787881361.276613770	s3-eth28	123937046	1586213
1787881361.276613770	s3-eth29	67167363	658417
