ts	iface	rx_bytes	tx_bytes
1787884609.773800743	s10-eth1	331524	346048
1787884609.773800743	s10-eth2	334093	346173
1787884609.773800743	s10-eth3	334093	345950
1787884609.773800743	s10-eth4	334093	346048
1787884609.773800743	s1-eth1	69389329	45143054157
1787884609.773800743	s1-eth10	84790176	1486713
1787884609.773800743	s1-eth11	4016129990	807859
1787884609.773800743	s1-eth12	277130909	787067
1787884609.773800743	s1-eth13	32263380	291692
1787884609.773800743	s1-eth14	298996065	1210634
1787884609.773800743	s1-eth15	2954111399	2525750
1787884609.773800743	s1-eth16	457029338	3790971
1787884609.773800743	s1-eth17	183874046	2958563
1787884609.773800743	s1-eth18	218881062	13374
1787884609.773800743	s1-eth19	12894318078	1254262
1787884609.773800743	s1-eth2	334163	741033432
1787884609.773800743	s1-eth20	378853982	1959687
1787884609.773800743	s1-eth21	480831857	3757461
1787884609.773800743	s1-eth22	126111956	1600881
1787884609.773800743	s1-eth23	3091605339	1761680
1787884609.773800743	s1-eth24	340176772	1615095
1787884609.773800743	s1-eth25	284336823	4110097
1787884609.773800743	s1-eth26	403078988	2453277
1787884609.773800743	s1-eth27	3206543371	2766861
1787884609.773800743	s1-eth28	200375543	3016853
1787884609.773800743	s1-eth29	86251404	1393471
1787884609.773800743	s1-eth3	13360712677	5682026
1787884609.773800743	s1-eth30	126109615	2006577
1787884609.773800743	s1-eth31	3014131111	804893
1787884609.773800743	s1-eth32	398727171	2440985
1787884609.773800743	s1-eth33	204471781	3150199
1787884609.773800743	s1-eth34	137582599	2108484
1787884609.773800743	s1-eth4	339925278	1779416
1787884609.773800743	s1-eth5	356167446	2126209
1787884609.773800743	s1-eth6	370902492	2514754
1787884609.773800743	s1-eth7	3188327882	3109372
1787884609.773800743	s1-eth8	366786246	2156262
1787884609.773800743	s1-eth9	137721253	1976391
1787884609.773800743	s2-eth1	21202487105	13902539126
1787884609.773800743	s2-eth10	296060787	1112984
1787884609.773800743	s2-eth11	4056090250	2634506
